timestamp,merchant_id,customer_id,amount,day_of_week,hour,is_weekend,is_holiday
2023-01-11 08:20:00,2,46,238.96,2,8,False,False
2023-01-11 09:22:00,1,32,42.47,2,9,False,False
2023-01-11 09:25:00,1,15,24.49,2,9,False,False
2023-01-11 09:47:00,2,44,76.03,2,9,False,False
2023-01-11 09:53:00,5,17,32.02,2,9,False,False
2023-01-11 10:07:00,2,41,30.96,2,10,False,False
2023-01-11 10:08:00,1,47,8.43,2,10,False,False
2023-01-11 10:36:00,2,44,31.72,2,10,False,False
2023-01-11 10:44:00,2,34,70.71,2,10,False,False
2023-01-11 11:05:00,5,5,10.46,2,11,False,False
2023-01-11 11:09:00,4,45,100.31,2,11,False,False
2023-01-11 11:22:00,1,27,22.02,2,11,False,False
2023-01-11 11:52:00,5,23,9.93,2,11,False,False
2023-01-11 11:57:00,2,40,65.46,2,11,False,False
2023-01-11 12:01:00,2,14,17.34,2,12,False,False
2023-01-11 12:18:00,4,15,49.37,2,12,False,False
2023-01-11 12:29:00,1,43,17.25,2,12,False,False
2023-01-11 12:30:00,1,33,21.76,2,12,False,False
2023-01-11 12:54:00,3,31,37.84,2,12,False,False
2023-01-11 12:54:00,1,35,30.9,2,12,False,False
2023-01-11 13:16:00,4,17,3.0,2,13,False,False
2023-01-11 13:24:00,3,28,7.19,2,13,False,False
2023-01-11 13:25:00,3,19,55.87,2,13,False,False
2023-01-11 13:41:00,2,46,19.33,2,13,False,False
2023-01-11 14:10:00,2,23,12.49,2,14,False,False
2023-01-11 14:32:00,1,32,5.42,2,14,False,False
2023-01-11 14:41:00,3,40,7.16,2,14,False,False
2023-01-11 14:42:00,2,13,2.79,2,14,False,False
2023-01-11 14:45:00,4,20,19.06,2,14,False,False
2023-01-11 15:17:00,2,35,11.14,2,15,False,False
2023-01-11 15:28:00,2,5,7.71,2,15,False,False
2023-01-11 15:29:00,3,9,18.92,2,15,False,False
2023-01-11 15:31:00,3,29,29.15,2,15,False,False
2023-01-11 15:36:00,5,6,164.31,2,15,False,False
2023-01-11 16:07:00,4,25,4.33,2,16,False,False
2023-01-11 16:10:00,3,31,62.55,2,16,False,False
2023-01-11 16:41:00,1,22,51.92,2,16,False,False
2023-01-11 16:50:00,4,2,9.0,2,16,False,False
2023-01-11 17:01:00,4,45,23.55,2,17,False,False
2023-01-11 17:31:00,3,5,12.16,2,17,False,False
2023-01-11 17:50:00,4,27,23.14,2,17,False,False
2023-01-11 17:56:00,3,25,86.92,2,17,False,False
2023-01-11 18:08:00,2,8,34.96,2,18,False,False
2023-01-11 18:11:00,5,1,31.73,2,18,False,False
2023-01-11 19:35:00,2,20,12.5,2,19,False,False
2023-01-11 19:45:00,3,44,4.36,2,19,False,False
2023-01-11 20:34:00,3,23,15.93,2,20,False,False
2023-01-11 20:53:00,2,32,65.57,2,20,False,False
2023-01-11 21:52:00,1,11,4.4,2,21,False,False
2023-01-11 21:54:00,1,39,7.05,2,21,False,False
2023-01-11 21:57:00,1,47,22.98,2,21,False,False
2023-01-11 23:08:00,3,24,8.24,2,23,False,False
2023-01-11 23:16:00,4,11,9.99,2,23,False,False
2023-01-12 06:43:00,3,29,17.75,3,6,False,False
2023-01-12 07:02:00,4,26,6.89,3,7,False,False
2023-01-12 07:16:00,2,16,10.19,3,7,False,False
2023-01-12 08:59:00,5,35,53.7,3,8,False,False
2023-01-12 09:47:00,4,20,7.02,3,9,False,False
2023-01-12 10:02:00,1,46,5.08,3,10,False,False
2023-01-12 10:34:00,3,3,13.37,3,10,False,False
2023-01-12 10:35:00,2,1,52.2,3,10,False,False
2023-01-12 10:38:00,1,47,20.62,3,10,False,False
2023-01-12 11:13:00,2,1,15.17,3,11,False,False
2023-01-12 11:46:00,5,17,25.23,3,11,False,False
2023-01-12 11:52:00,3,2,4.21,3,11,False,False
2023-01-12 12:08:00,3,29,37.88,3,12,False,False
2023-01-12 12:14:00,5,20,33.89,3,12,False,False
2023-01-12 12:21:00,3,6,15.34,3,12,False,False
2023-01-12 12:24:00,4,8,63.16,3,12,False,False
2023-01-12 12:25:00,2,29,7.48,3,12,False,False
2023-01-12 12:49:00,1,48,71.36,3,12,False,False
2023-01-12 13:08:00,5,33,25.74,3,13,False,False
2023-01-12 13:19:00,4,3,15.75,3,13,False,False
2023-01-12 13:34:00,1,35,21.62,3,13,False,False
2023-01-12 13:42:00,1,5,19.82,3,13,False,False
2023-01-12 13:46:00,5,27,74.74,3,13,False,False
2023-01-12 14:12:00,4,44,7.19,3,14,False,False
2023-01-12 14:14:00,1,12,9.84,3,14,False,False
2023-01-12 14:25:00,1,20,59.45,3,14,False,False
2023-01-12 14:30:00,4,45,11.63,3,14,False,False
2023-01-12 14:31:00,3,20,51.9,3,14,False,False
2023-01-12 14:39:00,1,9,115.38,3,14,False,False
2023-01-12 14:39:00,2,39,14.11,3,14,False,False
2023-01-12 14:55:00,4,4,41.69,3,14,False,False
2023-01-12 15:22:00,1,19,6.39,3,15,False,False
2023-01-12 15:43:00,5,38,43.09,3,15,False,False
2023-01-12 16:11:00,2,27,23.95,3,16,False,False
2023-01-12 16:11:00,1,45,31.49,3,16,False,False
2023-01-12 16:29:00,2,43,10.29,3,16,False,False
2023-01-12 16:35:00,2,13,3.73,3,16,False,False
2023-01-12 16:42:00,3,13,32.45,3,16,False,False
2023-01-12 16:44:00,2,22,2.49,3,16,False,False
2023-01-12 16:46:00,3,28,14.28,3,16,False,False
2023-01-12 16:53:00,4,47,50.28,3,16,False,False
2023-01-12 17:13:00,3,45,23.28,3,17,False,False
2023-01-12 17:16:00,5,22,134.85,3,17,False,False
2023-01-12 17:37:00,1,43,53.57,3,17,False,False
2023-01-12 17:41:00,4,19,9.99,3,17,False,False
2023-01-12 18:07:00,4,8,19.61,3,18,False,False
2023-01-12 18:07:00,5,8,18.2,3,18,False,False
2023-01-12 18:15:00,3,42,3.92,3,18,False,False
2023-01-12 18:28:00,1,26,7.45,3,18,False,False
2023-01-12 18:31:00,3,48,10.89,3,18,False,False
2023-01-12 18:38:00,2,26,2.49,3,18,False,False
2023-01-12 18:53:00,3,23,20.01,3,18,False,False
2023-01-12 18:58:00,4,43,14.87,3,18,False,False
2023-01-12 19:24:00,1,13,3.61,3,19,False,False
2023-01-12 21:39:00,3,28,30.35,3,21,False,False
2023-01-12 22:53:00,1,9,43.15,3,22,False,False
2023-01-12 23:33:00,1,20,27.68,3,23,False,False
2023-01-12 23:43:00,2,19,15.95,3,23,False,False
2023-01-13 05:58:00,2,48,48.74,4,5,False,False
2023-01-13 06:23:00,4,39,53.53,4,6,False,False
2023-01-13 07:33:00,5,12,36.69,4,7,False,False
2023-01-13 09:03:00,1,15,11.37,4,9,False,False
2023-01-13 09:24:00,5,31,34.2,4,9,False,False
2023-01-13 10:04:00,4,14,82.98,4,10,False,False
2023-01-13 10:24:00,1,11,13.83,4,10,False,False
2023-01-13 10:27:00,1,26,204.61,4,10,False,False
2023-01-13 10:47:00,5,42,14.84,4,10,False,False
2023-01-13 10:59:00,3,27,25.93,4,10,False,False
2023-01-13 11:02:00,2,11,12.32,4,11,False,False
2023-01-13 11:06:00,3,38,30.18,4,11,False,False
2023-01-13 11:23:00,5,34,4.23,4,11,False,False
2023-01-13 11:33:00,2,43,13.98,4,11,False,False
2023-01-13 11:55:00,3,19,8.1,4,11,False,False
2023-01-13 11:59:00,2,6,27.64,4,11,False,False
2023-01-13 12:44:00,1,46,62.44,4,12,False,False
2023-01-13 12:46:00,3,38,44.07,4,12,False,False
2023-01-13 12:58:00,2,49,2.16,4,12,False,False
2023-01-13 13:04:00,2,42,170.0,4,13,False,False
2023-01-13 13:11:00,2,28,29.64,4,13,False,False
2023-01-13 13:12:00,3,1,10.15,4,13,False,False
2023-01-13 13:22:00,4,35,25.81,4,13,False,False
2023-01-13 13:23:00,3,40,26.31,4,13,False,False
2023-01-13 13:24:00,5,8,11.32,4,13,False,False
2023-01-13 13:30:00,3,47,26.89,4,13,False,False
2023-01-13 13:35:00,2,7,12.02,4,13,False,False
2023-01-13 14:17:00,1,11,14.08,4,14,False,False
2023-01-13 14:36:00,3,39,10.62,4,14,False,False
2023-01-13 14:50:00,3,4,5.03,4,14,False,False
2023-01-13 14:52:00,2,25,24.4,4,14,False,False
2023-01-13 14:56:00,1,12,37.87,4,14,False,False
2023-01-13 15:23:00,1,26,33.9,4,15,False,False
2023-01-13 15:38:00,5,38,45.99,4,15,False,False
2023-01-13 15:50:00,3,46,28.02,4,15,False,False
2023-01-13 16:18:00,1,12,11.52,4,16,False,False
2023-01-13 16:22:00,1,43,45.43,4,16,False,False
2023-01-13 16:42:00,4,37,5.05,4,16,False,False
2023-01-13 16:58:00,4,46,7.97,4,16,False,False
2023-01-13 17:14:00,1,24,7.33,4,17,False,False
2023-01-13 17:26:00,5,16,56.59,4,17,False,False
2023-01-13 17:45:00,1,13,49.34,4,17,False,False
2023-01-13 17:49:00,2,25,31.29,4,17,False,False
2023-01-13 17:55:00,3,4,56.14,4,17,False,False
2023-01-13 18:57:00,5,11,7.92,4,18,False,False
2023-01-13 19:16:00,2,32,27.23,4,19,False,False
2023-01-13 20:11:00,5,49,17.31,4,20,False,False
2023-01-13 21:39:00,2,7,47.25,4,21,False,False
2023-01-13 23:24:00,3,46,19.66,4,23,False,False
2023-01-14 06:25:00,3,11,34.85,5,6,True,False
2023-01-14 06:30:00,4,28,87.97,5,6,True,False
2023-01-14 06:57:00,2,41,123.01,5,6,True,False
2023-01-14 08:14:00,4,23,25.98,5,8,True,False
2023-01-14 09:16:00,2,45,47.08,5,9,True,False
2023-01-14 09:16:00,4,23,17.36,5,9,True,False
2023-01-14 11:11:00,3,50,3.97,5,11,True,False
2023-01-14 11:59:00,5,28,58.95,5,11,True,False
2023-01-14 12:02:00,4,43,86.78,5,12,True,False
2023-01-14 12:13:00,2,47,61.34,5,12,True,False
2023-01-14 12:16:00,2,26,6.72,5,12,True,False
2023-01-14 12:27:00,3,25,33.23,5,12,True,False
2023-01-14 12:57:00,2,29,5.13,5,12,True,False
2023-01-14 13:12:00,1,19,181.61,5,13,True,False
2023-01-14 13:18:00,5,33,15.58,5,13,True,False
2023-01-14 13:24:00,4,36,161.99,5,13,True,False
2023-01-14 13:33:00,5,14,118.87,5,13,True,False
2023-01-14 14:21:00,3,14,18.36,5,14,True,False
2023-01-14 14:28:00,4,35,14.56,5,14,True,False
2023-01-14 14:29:00,4,30,64.15,5,14,True,False
2023-01-14 14:45:00,1,28,19.43,5,14,True,False
2023-01-14 14:49:00,3,17,50.07,5,14,True,False
2023-01-14 14:58:00,2,3,27.89,5,14,True,False
2023-01-14 15:02:00,1,16,7.47,5,15,True,False
2023-01-14 15:03:00,1,46,4.77,5,15,True,False
2023-01-14 15:06:00,5,30,55.65,5,15,True,False
2023-01-14 15:14:00,5,29,25.3,5,15,True,False
2023-01-14 15:26:00,5,45,25.51,5,15,True,False
2023-01-14 15:36:00,1,15,88.96,5,15,True,False
2023-01-14 16:14:00,2,46,141.36,5,16,True,False
2023-01-14 16:28:00,4,25,33.29,5,16,True,False
2023-01-14 16:28:00,5,38,31.1,5,16,True,False
2023-01-14 16:34:00,2,42,72.1,5,16,True,False
2023-01-14 16:39:00,3,47,11.26,5,16,True,False
2023-01-14 16:45:00,5,38,54.65,5,16,True,False
2023-01-14 17:34:00,4,23,75.23,5,17,True,False
2023-01-14 17:46:00,3,25,85.53,5,17,True,False
2023-01-14 17:48:00,3,42,6.25,5,17,True,False
2023-01-14 17:55:00,4,7,20.23,5,17,True,False
2023-01-14 18:10:00,5,22,17.94,5,18,True,False
2023-01-14 18:21:00,1,17,47.72,5,18,True,False
2023-01-14 18:28:00,4,18,69.84,5,18,True,False
2023-01-14 19:43:00,4,49,193.51,5,19,True,False
2023-01-15 07:10:00,4,41,31.14,6,7,True,False
2023-01-15 08:53:00,3,10,30.81,6,8,True,False
2023-01-15 09:31:00,2,10,157.99,6,9,True,False
2023-01-15 09:54:00,1,7,67.32,6,9,True,False
2023-01-15 10:31:00,5,48,174.82,6,10,True,False
2023-01-15 11:11:00,5,50,64.39,6,11,True,False
2023-01-15 11:14:00,2,38,15.17,6,11,True,False
2023-01-15 11:39:00,4,27,12.72,6,11,True,False
2023-01-15 11:44:00,1,33,10.22,6,11,True,False
2023-01-15 11:52:00,5,1,93.53,6,11,True,False
2023-01-15 11:59:00,5,44,158.35,6,11,True,False
2023-01-15 12:03:00,4,34,300.0,6,12,True,False
2023-01-15 12:20:00,2,4,109.67,6,12,True,False
2023-01-15 12:38:00,1,17,151.0,6,12,True,False
2023-01-15 12:45:00,2,4,26.43,6,12,True,False
2023-01-15 12:50:00,2,43,14.85,6,12,True,False
2023-01-15 12:53:00,1,26,110.44,6,12,True,False
2023-01-15 12:53:00,1,4,71.67,6,12,True,False
2023-01-15 13:08:00,5,1,51.4,6,13,True,False
2023-01-15 13:17:00,5,7,68.0,6,13,True,False
2023-01-15 13:21:00,1,30,63.77,6,13,True,False
2023-01-15 14:09:00,3,50,163.16,6,14,True,False
2023-01-15 14:11:00,5,9,165.0,6,14,True,False
2023-01-15 14:21:00,3,35,77.88,6,14,True,False
2023-01-15 14:32:00,1,8,105.29,6,14,True,False
2023-01-15 14:32:00,5,24,75.56,6,14,True,False
2023-01-15 14:49:00,2,19,28.5,6,14,True,False
2023-01-15 14:50:00,1,36,96.3,6,14,True,False
2023-01-15 14:57:00,4,50,11.21,6,14,True,False
2023-01-15 14:58:00,3,43,129.65,6,14,True,False
2023-01-15 15:02:00,1,27,13.43,6,15,True,False
2023-01-15 15:19:00,1,32,59.04,6,15,True,False
2023-01-15 15:23:00,5,14,19.05,6,15,True,False
2023-01-15 15:30:00,5,18,77.15,6,15,True,False
2023-01-15 15:50:00,5,28,42.88,6,15,True,False
2023-01-15 16:37:00,4,29,8.87,6,16,True,False
2023-01-15 16:46:00,5,16,66.59,6,16,True,False
2023-01-15 16:54:00,1,35,24.53,6,16,True,False
2023-01-15 17:07:00,5,47,104.56,6,17,True,False
2023-01-15 17:21:00,2,31,43.38,6,17,True,False
2023-01-15 17:23:00,5,4,64.33,6,17,True,False
2023-01-15 17:40:00,4,37,16.63,6,17,True,False
2023-01-15 17:41:00,2,17,24.03,6,17,True,False
2023-01-15 17:55:00,1,39,27.38,6,17,True,False
2023-01-15 17:59:00,1,48,102.04,6,17,True,False
2023-01-15 18:01:00,3,46,231.1,6,18,True,False
2023-01-15 18:29:00,2,26,19.3,6,18,True,False
2023-01-15 18:36:00,3,48,126.76,6,18,True,False
2023-01-15 18:59:00,2,39,4.93,6,18,True,False
2023-01-15 21:17:00,2,41,13.44,6,21,True,False
2023-01-15 22:05:00,4,4,17.33,6,22,True,False
2023-01-15 22:40:00,3,30,11.69,6,22,True,False
2023-01-16 05:01:00,4,30,5.54,0,5,False,False
2023-01-16 05:43:00,2,22,40.77,0,5,False,False
2023-01-16 05:48:00,1,11,21.78,0,5,False,False
2023-01-16 06:29:00,2,2,39.63,0,6,False,False
2023-01-16 07:22:00,4,44,53.81,0,7,False,False
2023-01-16 07:36:00,3,12,35.19,0,7,False,False
2023-01-16 07:50:00,3,30,52.08,0,7,False,False
2023-01-16 08:42:00,4,36,24.79,0,8,False,False
2023-01-16 09:27:00,3,18,7.91,0,9,False,False
2023-01-16 09:36:00,5,26,74.71,0,9,False,False
2023-01-16 09:39:00,1,7,14.39,0,9,False,False
2023-01-16 09:42:00,1,1,10.18,0,9,False,False
2023-01-16 09:59:00,1,26,21.71,0,9,False,False
2023-01-16 11:01:00,3,23,9.69,0,11,False,False
2023-01-16 11:11:00,3,26,15.9,0,11,False,False
2023-01-16 11:13:00,2,45,34.05,0,11,False,False
2023-01-16 11:29:00,2,6,34.2,0,11,False,False
2023-01-16 11:37:00,1,6,9.84,0,11,False,False
2023-01-16 11:57:00,5,44,14.82,0,11,False,False
2023-01-16 12:13:00,2,8,67.63,0,12,False,False
2023-01-16 12:13:00,2,24,37.95,0,12,False,False
2023-01-16 12:40:00,3,22,183.98,0,12,False,False
2023-01-16 12:46:00,5,19,75.18,0,12,False,False
2023-01-16 12:56:00,1,37,72.53,0,12,False,False
2023-01-16 13:07:00,2,18,5.51,0,13,False,False
2023-01-16 13:24:00,5,31,47.35,0,13,False,False
2023-01-16 14:38:00,5,37,20.0,0,14,False,False
2023-01-16 15:31:00,1,30,11.68,0,15,False,False
2023-01-16 15:44:00,5,42,23.96,0,15,False,False
2023-01-16 15:47:00,5,33,52.13,0,15,False,False
2023-01-16 15:53:00,5,10,33.43,0,15,False,False
2023-01-16 15:55:00,2,37,8.42,0,15,False,False
2023-01-16 16:46:00,1,12,41.22,0,16,False,False
2023-01-16 16:48:00,5,30,10.37,0,16,False,False
2023-01-16 16:52:00,5,27,24.37,0,16,False,False
2023-01-16 17:00:00,2,39,14.19,0,17,False,False
2023-01-16 17:30:00,1,9,15.44,0,17,False,False
2023-01-16 17:52:00,3,21,41.35,0,17,False,False
2023-01-16 18:41:00,2,12,6.74,0,18,False,False
2023-01-16 19:14:00,1,29,134.43,0,19,False,False
2023-01-16 19:32:00,5,33,3.11,0,19,False,False
2023-01-16 20:19:00,1,43,10.79,0,20,False,False
2023-01-16 20:19:00,1,15,28.41,0,20,False,False
2023-01-16 20:46:00,1,2,35.19,0,20,False,False
2023-01-16 21:14:00,3,39,18.32,0,21,False,False
2023-01-16 21:33:00,1,44,19.13,0,21,False,False
2023-01-16 23:35:00,3,18,33.26,0,23,False,False
2023-01-16 23:37:00,5,3,17.51,0,23,False,False
2023-01-16 23:49:00,3,7,88.84,0,23,False,False
2023-01-17 07:14:00,5,43,62.45,1,7,False,False
2023-01-17 08:14:00,5,18,63.62,1,8,False,False
2023-01-17 08:36:00,3,44,10.11,1,8,False,False
2023-01-17 08:37:00,2,38,24.55,1,8,False,False
2023-01-17 09:06:00,4,37,19.21,1,9,False,False
2023-01-17 09:20:00,1,33,9.49,1,9,False,False
2023-01-17 09:47:00,4,44,37.19,1,9,False,False
2023-01-17 10:03:00,1,31,14.67,1,10,False,False
2023-01-17 10:24:00,1,11,48.35,1,10,False,False
2023-01-17 10:27:00,5,4,8.61,1,10,False,False
2023-01-17 11:02:00,1,18,134.67,1,11,False,False
2023-01-17 11:12:00,1,4,9.85,1,11,False,False
2023-01-17 11:13:00,3,49,30.06,1,11,False,False
2023-01-17 11:43:00,4,34,53.28,1,11,False,False
2023-01-17 11:55:00,3,29,13.64,1,11,False,False
2023-01-17 12:10:00,1,24,54.18,1,12,False,False
2023-01-17 12:10:00,5,22,6.76,1,12,False,False
2023-01-17 12:47:00,3,2,98.68,1,12,False,False
2023-01-17 13:06:00,3,44,22.37,1,13,False,False
2023-01-17 13:16:00,2,6,12.15,1,13,False,False
2023-01-17 13:45:00,1,42,16.35,1,13,False,False
2023-01-17 13:47:00,5,25,49.53,1,13,False,False
2023-01-17 14:05:00,3,21,11.76,1,14,False,False
2023-01-17 14:06:00,3,16,9.97,1,14,False,False
2023-01-17 14:11:00,5,31,16.9,1,14,False,False
2023-01-17 14:24:00,1,14,6.5,1,14,False,False
2023-01-17 14:32:00,2,39,130.23,1,14,False,False
2023-01-17 14:45:00,3,28,11.97,1,14,False,False
2023-01-17 15:00:00,2,32,46.53,1,15,False,False
2023-01-17 15:01:00,4,28,24.98,1,15,False,False
2023-01-17 15:06:00,1,49,7.57,1,15,False,False
2023-01-17 15:12:00,4,9,20.14,1,15,False,False
2023-01-17 15:30:00,4,45,44.37,1,15,False,False
2023-01-17 15:40:00,4,22,16.78,1,15,False,False
2023-01-17 15:42:00,1,32,66.8,1,15,False,False
2023-01-17 15:46:00,1,5,56.26,1,15,False,False
2023-01-17 15:50:00,5,23,50.78,1,15,False,False
2023-01-17 16:12:00,2,5,12.39,1,16,False,False
2023-01-17 16:22:00,2,42,6.66,1,16,False,False
2023-01-17 16:52:00,5,32,10.62,1,16,False,False
2023-01-17 16:58:00,5,10,23.87,1,16,False,False
2023-01-17 17:03:00,4,39,33.17,1,17,False,False
2023-01-17 17:25:00,5,15,2.19,1,17,False,False
2023-01-17 17:35:00,3,7,19.06,1,17,False,False
2023-01-17 17:41:00,2,29,22.51,1,17,False,False
2023-01-17 17:42:00,5,47,14.56,1,17,False,False
2023-01-17 18:17:00,3,3,69.41,1,18,False,False
2023-01-17 18:26:00,3,19,29.09,1,18,False,False
2023-01-17 18:27:00,3,10,70.73,1,18,False,False
2023-01-17 19:00:00,3,28,15.49,1,19,False,False
2023-01-17 19:10:00,4,29,49.07,1,19,False,False
2023-01-17 19:30:00,3,15,98.59,1,19,False,False
2023-01-17 20:03:00,4,35,72.84,1,20,False,False
2023-01-17 20:32:00,4,6,6.58,1,20,False,False
2023-01-17 22:25:00,3,12,16.36,1,22,False,False
2023-01-17 22:28:00,2,47,14.93,1,22,False,False
2023-01-17 23:20:00,3,38,35.98,1,23,False,False
2023-01-17 23:41:00,3,13,43.82,1,23,False,False
2023-01-17 23:47:00,3,29,9.53,1,23,False,False
2023-01-18 06:15:00,2,19,29.02,2,6,False,False
2023-01-18 07:05:00,1,3,3.58,2,7,False,False
2023-01-18 07:05:00,1,8,114.09,2,7,False,False
2023-01-18 07:53:00,4,8,16.16,2,7,False,False
2023-01-18 07:54:00,4,20,28.53,2,7,False,False
2023-01-18 08:02:00,2,47,19.5,2,8,False,False
2023-01-18 08:24:00,5,4,83.6,2,8,False,False
2023-01-18 08:40:00,1,21,1.56,2,8,False,False
2023-01-18 08:56:00,4,3,26.14,2,8,False,False
2023-01-18 09:36:00,1,45,23.33,2,9,False,False
2023-01-18 09:48:00,2,8,16.48,2,9,False,False
2023-01-18 09:59:00,2,23,145.76,2,9,False,False
2023-01-18 10:04:00,5,16,10.34,2,10,False,False
2023-01-18 10:29:00,5,13,54.32,2,10,False,False
2023-01-18 10:53:00,2,3,35.85,2,10,False,False
2023-01-18 11:03:00,4,48,85.23,2,11,False,False
2023-01-18 11:16:00,1,9,12.39,2,11,False,False
2023-01-18 11:25:00,3,14,11.6,2,11,False,False
2023-01-18 11:31:00,5,13,72.23,2,11,False,False
2023-01-18 11:35:00,3,7,36.93,2,11,False,False
2023-01-18 11:38:00,4,15,5.15,2,11,False,False
2023-01-18 11:56:00,5,7,14.08,2,11,False,False
2023-01-18 12:38:00,3,38,33.99,2,12,False,False
2023-01-18 12:45:00,4,34,53.38,2,12,False,False
2023-01-18 13:07:00,1,41,11.18,2,13,False,False
2023-01-18 13:21:00,4,22,1.2,2,13,False,False
2023-01-18 13:29:00,5,24,37.22,2,13,False,False
2023-01-18 13:37:00,2,49,6.51,2,13,False,False
2023-01-18 13:51:00,1,37,2.93,2,13,False,False
2023-01-18 14:07:00,3,44,1.24,2,14,False,False
2023-01-18 14:08:00,5,1,47.6,2,14,False,False
2023-01-18 14:12:00,2,10,23.98,2,14,False,False
2023-01-18 14:20:00,4,43,16.83,2,14,False,False
2023-01-18 14:21:00,2,16,84.59,2,14,False,False
2023-01-18 14:25:00,5,46,39.89,2,14,False,False
2023-01-18 15:09:00,5,8,101.99,2,15,False,False
2023-01-18 15:11:00,2,49,5.03,2,15,False,False
2023-01-18 15:20:00,4,25,19.57,2,15,False,False
2023-01-18 15:44:00,2,50,4.02,2,15,False,False
2023-01-18 15:54:00,5,12,16.11,2,15,False,False
2023-01-18 15:57:00,5,25,15.8,2,15,False,False
2023-01-18 16:02:00,3,17,36.71,2,16,False,False
2023-01-18 16:15:00,3,26,20.53,2,16,False,False
2023-01-18 16:44:00,1,46,36.6,2,16,False,False
2023-01-18 16:44:00,5,48,39.64,2,16,False,False
2023-01-18 16:54:00,3,14,169.26,2,16,False,False
2023-01-18 17:20:00,2,41,14.02,2,17,False,False
2023-01-18 17:35:00,4,36,7.5,2,17,False,False
2023-01-18 17:59:00,2,23,24.58,2,17,False,False
2023-01-18 18:03:00,4,43,8.55,2,18,False,False
2023-01-18 18:31:00,3,6,83.99,2,18,False,False
2023-01-18 18:37:00,1,47,14.37,2,18,False,False
2023-01-18 19:54:00,2,5,10.92,2,19,False,False
2023-01-18 20:10:00,2,43,12.25,2,20,False,False
2023-01-18 20:38:00,2,25,40.24,2,20,False,False
2023-01-18 22:01:00,4,18,18.01,2,22,False,False
2023-01-18 22:46:00,3,13,11.1,2,22,False,False
2023-01-19 05:09:00,2,43,142.65,3,5,False,False
2023-01-19 07:44:00,2,14,11.46,3,7,False,False
2023-01-19 07:45:00,1,28,27.96,3,7,False,False
2023-01-19 07:56:00,1,18,51.8,3,7,False,False
2023-01-19 08:30:00,3,28,5.2,3,8,False,False
2023-01-19 09:08:00,3,27,41.93,3,9,False,False
2023-01-19 09:19:00,5,32,9.03,3,9,False,False
2023-01-19 10:20:00,1,47,57.16,3,10,False,False
2023-01-19 10:26:00,5,9,9.59,3,10,False,False
2023-01-19 11:08:00,4,40,48.26,3,11,False,False
2023-01-19 11:15:00,5,32,72.94,3,11,False,False
2023-01-19 12:01:00,2,20,54.66,3,12,False,False
2023-01-19 12:15:00,5,28,29.7,3,12,False,False
2023-01-19 12:27:00,3,33,18.33,3,12,False,False
2023-01-19 12:27:00,4,4,12.98,3,12,False,False
2023-01-19 12:28:00,2,46,100.56,3,12,False,False
2023-01-19 12:44:00,5,34,11.48,3,12,False,False
2023-01-19 13:01:00,4,48,7.82,3,13,False,False
2023-01-19 13:18:00,4,3,42.91,3,13,False,False
2023-01-19 13:24:00,2,26,9.95,3,13,False,False
2023-01-19 13:29:00,5,8,8.53,3,13,False,False
2023-01-19 13:49:00,4,6,5.21,3,13,False,False
2023-01-19 13:51:00,4,16,13.61,3,13,False,False
2023-01-19 14:22:00,1,24,19.42,3,14,False,False
2023-01-19 14:25:00,4,48,26.89,3,14,False,False
2023-01-19 14:34:00,1,39,54.6,3,14,False,False
2023-01-19 14:59:00,5,30,35.72,3,14,False,False
2023-01-19 15:05:00,5,45,16.74,3,15,False,False
2023-01-19 15:12:00,5,13,16.62,3,15,False,False
2023-01-19 15:33:00,3,5,33.74,3,15,False,False
2023-01-19 15:34:00,5,25,72.32,3,15,False,False
2023-01-19 15:36:00,4,20,22.99,3,15,False,False
2023-01-19 15:53:00,2,18,12.67,3,15,False,False
2023-01-19 16:13:00,1,47,7.27,3,16,False,False
2023-01-19 16:31:00,3,18,4.62,3,16,False,False
2023-01-19 16:51:00,5,2,38.2,3,16,False,False
2023-01-19 17:00:00,5,10,34.26,3,17,False,False
2023-01-19 18:24:00,2,45,33.99,3,18,False,False
2023-01-19 18:33:00,2,50,16.78,3,18,False,False
2023-01-19 19:17:00,3,47,78.48,3,19,False,False
2023-01-19 19:22:00,1,12,11.84,3,19,False,False
2023-01-19 23:21:00,5,47,57.34,3,23,False,False
2023-01-20 03:36:00,3,13,24.95,4,3,False,False
2023-01-20 04:41:00,4,50,14.46,4,4,False,False
2023-01-20 06:06:00,4,47,49.04,4,6,False,False
2023-01-20 07:09:00,3,11,40.64,4,7,False,False
2023-01-20 07:25:00,5,19,38.55,4,7,False,False
2023-01-20 07:51:00,3,35,29.26,4,7,False,False
2023-01-20 09:06:00,5,39,24.97,4,9,False,False
2023-01-20 09:14:00,2,26,282.62,4,9,False,False
2023-01-20 09:36:00,3,46,84.77,4,9,False,False
2023-01-20 09:51:00,5,14,53.44,4,9,False,False
2023-01-20 10:20:00,3,45,28.08,4,10,False,False
2023-01-20 11:00:00,3,44,66.09,4,11,False,False
2023-01-20 11:07:00,5,24,40.52,4,11,False,False
2023-01-20 12:49:00,5,41,23.71,4,12,False,False
2023-01-20 12:59:00,1,1,17.05,4,12,False,False
2023-01-20 13:01:00,3,43,20.34,4,13,False,False
2023-01-20 13:37:00,4,22,0.93,4,13,False,False
2023-01-20 13:40:00,3,23,27.23,4,13,False,False
2023-01-20 13:47:00,3,19,13.53,4,13,False,False
